review,rating
Makkelijk en snel naar de juiste site.Gewoon goed.,4
"vanuit je stoel bestellen, zodat je de gasten niet hoeft te verlaten om het eten op te halen.Online betalen en niet veel later wordt je eten bezorgt.",5
Heel gebruiksvriendijke site.,5
Goed en degelijk makkelijk,4
"Het eten was heerlijk, snelle bezorging.",5
Snel bezorgd en erg lekker,5
"Heerlijk, online in de menu kaart bladeren vanaf ons terras thuis. Betalen bij ontvangst, en dan heerlijk smullen maar.",5
top! binnen de gestelde tijd geleverd en warm!!,5
Bestelling is nooit aangekomenVet naar had erg honger ik bestel nooit meer wat daar,1
Ik heb tot nu toe altijd kunnen genieten babbelen goede en vlotte service!Een fijn gevoel als je geen zin/tijd hebt om te koken en je kunt makkelijk en snel een bestelling plaatsen!,5
Goed. Eten was warm en lekker,4
Eten was warm en smaakte prima. Bezorging duurde langer dan verwacht,4
Erg makkelijk in gebruik en prima geregeld eten op tijd dus zeker voor herhaling vatbaar.,5
Thuisbezorgd ontzorgd op het moment dat wij wat minder tijd of zin hebben om te koken.,5
mijn bestelling was super op tijd warm erg lekker alleen de extra saus waar ik voor betaalde zat er helaas niet bijvolgende keer beter,4
Goed en lekker eten.,4
Eenvoudige manier om via de site een keuze te maken uit de mogelijke menu's/restaurants.,4
Nog nooit problemen gehad en maak er graag gebruik van !,4
Makelijk en snel!,4
Eten bestellen via Thuisbezorgs.nl is een betrouwbare manier om eten te bestellen. Wij hebben alleen maar positieve ervaringen om op deze manier eten te bestellen en wat dan ook nog op tijd wordt thuisbezorgd.,5
Zeer goed en netjes bezorgd hoor goed warm en zmaakte goe voor herhaling vatbaar hoorNette service hoor,5
Vaste klant al jaren altijd lekker eten.,5
wij maken vaker gebruik van deze service en zijn er zeer tevreden over,5
Ik wilde betalen met ideal-rabobank. Mocht alleen gebruik maken van abnamro,2
"het was de eerste keer dat ik van de service gebruik maakte en alles was goed , het eten de service en alles binnen een uur. Ik zal er zeker vaker gebruik van maken",5
Het is toch wel vervelend dat er 6 keer word gevraagd om mijn mening,3
"Sushi was goed, en goed verzorgd. Snel bezorgd. Mijn probleem is de Euro transactiekosten........op het bedrag van de bestelling. Dat is niet echt fraai. Ben bereid bezorgkosten te betalen. Ik wil alleen geen verborgen kosten.",4
Goed en lekker eten,4
Voor het eerst hier gebruik van gemaakt. Super handig en makkelijk; zo vanuit je luie stoel eten bestellen en betalen. Ik heb bij verschillende eetgelegenheden besteld en het ging allemaal hartstikke goed. Vanaf nu ga ik altijd op deze manier bestellen...,5
Ik wou 5 porties bitterballen en moest 5 keer door 100 artikelen scrollen voor dat ik er 5 had,3
Geen probleem met het vinden. Makkelijke site.,4
"Ik ben op zich tevreden over de service, waar ik voor de eerste keer gebruik van heb gemaakt. Maar dit is nu al de tweede keer gezeur over reviews en zo. En dat alleen voor een vette hap laat op de avond... PfffLaat mijn e-mail inbox aub met rust zou ik zeggen. Ik heb echt wel wat beters te doen. Als ik vaker bestel kunnen jullie daar zelf ook wel een conclusie uit trekken lijkt mij zo.",4
Als abdoel er zelf is alles prima maar steeds staan er andere meestal koud niet lekker veel mis en donderdag vrijdag pizza 7.50niet dus gwn volle prijs via internet jammer,3
"Prima, geen gedoe met inlogcodes, wachtwoorden en gebruikersnamen. Simpel en snel.",5
Top! Echt uitstekend.! Ik zou dit bedrijf aanbevelen aan iederee.,5
Bezorgen liep uit maar keurig hierover gebeld! 👍,4
Heeft goed gesmaakt en is voor herhaling vatbaar!,4
Heerlijk gegeten.,5
goed en hij was netjes bezorgd op tijd,4
"Is heel makkelijk, ik doe het zeker nog vaker",5
"Het ging duidelijk, goed en snel !",5
Nog nooit negatieve ervaring gehad met thuisbezorgd en ook deze keer weer niet het geval. Een top service!,5
"Uitgebreid menu met goede prijzen, snelle bezorging (terwijl we aan de rand van het bezorgingsgebied wonen) en een zeer redelijke kwaliteit.",4
Ik mis de aanwezigheid van een Chinees restaurant. Geen wokpaleis maar een normale Chinees!!!,4
Bestellen ging makkelijk en een half uurtje later werd mijn bestelling door een vriendelijke jonge man bezorgd.Prettig dat je uit zoveel betaal mogelijkheden kan kiezen.,5
Makkelijke site en in 5 min eten besteld wat binnen 20 min afgeleverd werd! Top!,4
Zeer gebruiksvriendelijk.,5
"goede dienstverlening, snel en efficient",4
De bestelling kwam mooi op tijd en het eten was heerlijk! Zeker een aanrader voor iedereen!,5
Snelle en keurige bezorging en ook nog eens heel erg lekker :),5
Heerlijk eten en de bezorging is ook perfect.,4
Prima! Snelle levering en was lekker!,5
"Veel keuze, makkelijk en snel.",4
"alles netjes verzorgd en op tijd en niets te kort, gewoon geweldig",5
Heerlijke pizza! Bezorging duurde wel een beetje lang maar was het zeker waard!,4
Het is allemaal prima verlopen en keurig netjes op tijd bezorgd en het eten was nog een beetje warm/lauw.,4
Snelle bezorging zonder extra kosten!,5
"Eten was erg lekker, maar OPA Apeldoorn liet ons er anderhalf uur op wachten.",2
Het eten is lekker en gevarieerd. Ik raad mensen wel aan om hier eten te bestellen.,3
Je kan snel en makkelijk kiezen.Altijd goed :D,5
"Heel makkelijk bestellen bij vele eetgelegenheden in de buurt op basis van je postcode.Hierdoor een zeer gevarieerde keuze over wat je wilt eten en nog lekker thuisbezorgd ook.Ook de betaling is makkelijk, Ideal of cash aan de bezorger.Ik stond versteld van de keuze die je had!",5
GEWOON... GOED !!!,5
"Het was sneller dan we gewend zijn bezorgd, ook was het eten nog warm!",5
Prima website. Overzichtelijk en bestellen gaat gemakkelijk,5
Prima als je te.lui bent om het zelf te regelen,4
"20 minuten later dan gepland, op zich niet erg.",4
Het eten was er binnen een half uur,4
Heerlijk gegeten en precies op tijd bezorgtIn één woord ........top,5
"Pizza besteld en nog geen kwartier later werd die al bezorgd! En nog belangrijker: erg lekker, rijkelijk belegd en warm! Heerlijk gegeten, een aanrader!",5
Snelle service,3
Eerste keer besteld via thuisbezorgd. Gemakkelijk en snel!,5
Site van dit bedrijf is prima! Niet alle meewerkende partijen zijn even goed. Dit moet thuisbezorg.nl beter in de gaten houden..!!,3
Super lekker en super snel bezorgd!,5
"De bevestiging van de bestelling door het restaurant kan beter, je weet wel dat de bestelling bij hun is aangekomen, maar niet of hij geaccepteerd is.Bij de concurrent wordt dit binnen 90 seconden bevestigd.Voor de rest ben ik zeer tevreden .",4
Wat je moet je zeggen thuis bezorg is een geweldige site,5
"Online bestellen via Thuisbezorgd gaat snel en gemakkelijk, net zoals online betalen met PayPal.",5
Goede eerste ervaring met Thuisbezorgd.nl. Gebruiksvriendelijke site.,4
Bijna 2 uur gewacht. Wilde zonder ei ben allergisch. Eten was lauw. Kip kerrie was met sambal wilde zonder.,1
Geen opmerkingen,4
"2 heerlijke vis pizza's. Voor de standaard pizza in de aanbieding ga je naar NewYork pizza of Domnino's. Ook niks mis mee, maar voor iets bijzonders ga ik zeker volgende keer terug!!!!!",5
"Het is geen optie als je haast hebt en snel iets moet eten, ook is het jammer dat je de groenten niet helemaal zelf kan uitkiezen. Verder was het hele goede service en erg lekker te eten",4
mijn beoordeling is zeer goed,4
"Overzichtelijke site, niet alle zoekopties kloppen..",4
Echt gewoon goed duidelijk,5
"Voor zover geen problemen gehad met bestellingen. Duidelijk, overzichtelijk en gebruikersvriendelijk. Prima.",5
heb laatst een pizza bij dominos besteld. Bellen zij mij 2 dagen later op dat de pizza waar ik 8.95 euro betaald heb voor 6 euro kan krijgen op hun eigen site beetje jammer dit!,1
de service is erg goedalles overzichtelijk bij elkaar.jammer van de beoordelingsmail om 3 uur `s nachts.,4
Slechte klantenservice! En geen duidelijk antwoord!,1
ik ben zeer tevreden over de bestelling die ik heb gedaan werd per mail en telefoon op de hoogte gehouden van mijn bestelling het zou om 19.35 bezorgt worden en dat is ook gebeurt en de chineese rijsttafel was goed warm en smaakte heerlijk,5
het eten was erg lekker en ruim voldoende .De levering was precies op tijd en werd vriendelijk aangeboden .,5
Goede snelle service.,4
"Handige site, lekker makkelijk en snel bestellen. Mogen van mij meer plaatjes in de menukaarten komen thats all!",4
Moeten ons beheersen vanavond niet weer te bestellen. ;),5
Goed en snel...,5
Ik vind makkelijk via thuisbezorgd eten bestellen.,5
"Geen klachten,alles liep uitstekend.",5
Voor overwerk team Thai besteld rond 1910. Bezorg tijd 2030.,3
"Heerlijke pizza , netjes op tijd bezorgd! Ik ga hier zeker weer bestellen.",5
"prima manier om gevarieerd, lekker en makkelijk thuis te eten",5
"Goede service, lekker eten. Het enige dat me iets wat argwaan wekte is het feit dat ze er al binnen 10 minuten waren, dat is incl. eten klaarmaken. Terwijl ik per mail kreeg te lezen dat het 45 tot 60 min ging duren voor ik het in huis had. Hoe ze het doen weet ik niet, maar het eten was prima.",4
"Goede ervaring, goede bezorgingstijden",5
Thuisbezorgd.nl heeft een overzichtelijke database voor veel verschillende restaurants. Het enige wat ik mis is een verwachte bezorgingstijd wat je bijvoorbeeld wel hebt als je bij dominos.nl besteld.,4
duidelijke site,4
"Weet welke restaurants bij mij bezorgen, zodat ik niet voor verrassingen kom te staan. Snelle afhandeling van de bestelling.Kortom: gemak dient de mens, in dit geval thuisbezorgd.nl",5
"Voor de eerste maal gebruik gemaakt van deze service.Is bijzonder goed bevallen.Zullen in de toekomst hier ongetwijfeld nog meer gebruik van maken.Goed verzorgd .Nette bezorger .Absoluut een aanrader voor de toekomst,",5
Wat vooral makkelijk was is dat als je een bestelling wil doen op een nietzo gebruikelijke tijd (zondag 12 uur 's-middags) dat er dan meteen gefilterd wordt op restaurants die open zijn.,5
"Grote voordelen: goed en makkelijk overzicht, goede filterinstellingen (weergave menukaart partnerrestaurants zou beter kunnen), gemakkelijke betaling, GEEN DWANG OM ACCOUNT AAN TE MAKEN (super leuk, niet nog meer accounts en wachtwoorden). Nice one!",5
Zeer tevreden :),5
Altijd vers en voldoende!! Tot de volgende x maar weer,4
Thuisbezorg.nl heb ik ervaren als een professioneel en betrouwbare online betaling site.,5
"Lekker gegeten, geen lange wacht tijden.in een woord: Geweldig!",5
"Chinees besteld via deze site, tijdstip aangeven en betaald via ideal. Super makkelijk en ze waren er ook rond het tijdstip.",5
Prijs kwaliteit is echt goed. Verse ingrediënten en goed gebakken.,5
ik heb met der tijd een slecht restarant beoordeeltdat restarant wilde mijn adres gegevens hebben van thuis bezorgtthuis bezorgt dwon mij er bijna op aan om met dat restarant te pratenvan wege de slechte beoordelingik snap niet dat je anoniem een beoordeling kan doenen daarna gevraagt woordt door thuis bezorging om met dat restarant te pratendat kan veel problemen veroorzaken zoietsdoe dan geen beoordelingingen meerzal ik zeggen als je anoniem niet veel voor stelt.d,2
"Thuisbezorgd.nl is een prima site! Mits de bezorgende eetgelegenheid ook zijn afspraken nakomt. na 3 uur wachten, 3 keer bellen, en 3 beloftes dat het eten eraan komt en NU in de oven gaat, geen pizza gezien. Beloof het dan ook niet.",4
"Ging snel, makkelijk",5
goed bezig altijd lekker,5
Een makkelijke site om te kijken waar je in de omgeving op een simpele wijze een maaltijd kan bestellen.Gaat vaker gebruikt worden.,5
Top keurig op tijd ( was zelf kwartier eerder) bestelling was compleet en warm. Zeker een aanrader.,5
"prima geregeld allemaal, ging heel simpel",5
Snelle bezorging van heerlijk eten. Zelfs eerder dan de tijd die op de site aangegeven was. Doen we zeker nogmaals!,5
Het eten was heerlijk en het werd ook vrij snel gebracht,4
"Makkelijk online te bestellen, voordeel is dat je kunt aangeven met wat je wil betalen , geen gedoe met wisselgeld",4
Hele slechte website,1
goede service en snel en makkelijk,5
"Prima op tijd ( binnen 3 kwartier) heerlijke giro's lekker fijn gesneden, goed gekruid en de tzaziki was overheerlijk.Wij hadden per ongeluk een Grieks restaurant aangeklikt buiten Leusden.Maar deze was veel beter dan het ons bekende restaurant. Een ware verrassing!Was mijn eerste keer op thuisbezorgd.nl.Wat me opviel bij het bestelproces,mis dat alles netjes teruggekoppeld werd.met bestelbusjes en telefoonnummer van de helpdesk en van het restaurant van keuze! Zeer goed over nagedacht. Hier hebben we echt iets aan!",5
Duidelijk overzichtelijk en alle mogelijke aanbieders van eten bezorgers op een rij!,5
ik maak geregeld gebruik van thuisbezorgd,4
Er staat menu maar je kan net zo goed los kopen bij het menu zit er niks als je wat er bij besteld kost een euro ik doe het nooit meer,2
"prima ,snel, duidelijk en goed geregeld",5
"Erg goed! Vooral laat in de nacht is het eten daar heet lekkerst! Snelle bezorging, vriendelijke mensen. Allemaal top !",4
Even geen zin om eten te kopen ?Even de app gebruiken besteltijd invoeren en afrekenen,5
Het bestel proces verliep soepel. Geen klachten,4
"heerlijk, snel en lekker wam",5
"thuisbezorgd.nl werkt prima. alleen jammer dat het restaurant waarbij we bestelden er een drama van maakte. thuisbezorgd.nl gaan we vaker gebruiken, we weten nu wel welk restaurant afvalt.",4
"Eerste kennemaking met Thuisbezorgd.nl is goed bevallen. De site is duidelijk, evenals de bestelling plaatsen.",4
De verwachtingen zijn volledig waar gemaakt. Eten is uitstekend verzorgd warm en keurig verpakt zoals je het haalt bij de Kwalitaria Duurstede.,5
Alleen ik had bij roti land utrecht besteld waar ik 2.5 uur op mn eten had zitten wachtenDat is verdomd langHet is dat ik al betaald had anders had ik het gelatenIk bestel daar nooit meer in iedergeval,3
Makkelijk en goed .,5
"Snel, klantvriendelijk en goede smaak. Top restaurant!",5
Alles goed alleen jammer van de transactiekosten bij iDEAL en PayPal.,4
Een gemakkelijk en goed iets! Ik hoef de deur niet.Geweldig!!!!,5
"Via de website van Thuisbezorgd besteld. Makkelijk, snel en juist. Betaling met iDeal.",5
Bestelling bij Thuisbezorgd.nl geplaatst. Binnen 10 seconden bevestiging. Vervolgens kon ik in het programma zien wat de status van mijn bestelling was. Zelfs de bezorger was eerder ter plekke dan het programma aangaf.,5
"bestelling kwam pas na een uur, eten was al koud en pizza zat vol met ui ik bestel nooit meer bij bella milano!",3
Goed en duidelijk overzicht van de restaurants en de openingstijden.1 klik en je hebt de gegevens.,4
"We bestellen wel vaker via thuisbezorgd en ook dit maal ontbrak er weer iets aan de bestelling...., wel een beetje jammer.",1
"Het eten was erg lekker. Het was zaterdagavond, dus druk. Het duurde ong. 40 minuten.",5
Slechte levering. 2.5 uur en nog niets ontvangen. Bel je diverse keren. Komt goed mevrouwtje. Maar het kwam niet goed,1
"Alle smaken,multi keus, makkelijk en lekker. Ik ben fan",5
Lekker betrouwbaar,5
Ik vind het duidelijk en heel prettig online bestelling te doen. Ik kon zo doorheen en makkelijk mijn bestelling doen een prima app.,5
"Voor lekker en niet duur, hoef je de deur niet meer uit. Ruime keuze. Overzichtelijk en eenvoudig te bestellen.TOP",5
"Snel en lekker, perfect!",5
Helder en duidelijke app zal hem zeker vaker gebruiken,4
We zijn tevreden over het restaurant. De tijd dat we hebben moet wachten vind ik veel te lang 1 uur en 40 minuten!!( alleen denk ik het contact tussen thuisbezorgt en het restaurant niet soepel verloopt),2
"4 personen, 2 x halve kip menu 2x schnitzel champignon. Iedereen tevreden :) Volgende keer neem ik extra champignon saus maar verder top. Netjes verpakt, warm aangekomen (en snel) gaan we zeker vaker bestellen.",5
